County_FIPS,County,State,Obesity-2019-Percentage,Access to Exercise Opportunities-2020 & 2022-Percent
31027,Cedar County,Nebraska,34,39.5226730310263
38067,Pembina County,North Dakota,34,62.0251315020456
42015,Bradford County,Pennsylvania,34,62.4826988176831
42055,Franklin County,Pennsylvania,34,74.4176948926455
48251,Johnson County,Texas,34,63.2917794438856
01015,Calhoun County,Alabama,34.1,64.7967640264168
13215,Muscogee County,Georgia,34.1,85.70765795807121
18019,Clark County,Indiana,34.1,87.74660797899139
26099,Macomb County,Michigan,34.1,96.90927433310979
26147,St. Clair County,Michigan,34.1,74.6937019509549
26155,Shiawassee County,Michigan,34.1,75.0345111169853
28079,Leake County,Mississippi,34.1,34.3971797884841
28159,Winston County,Mississippi,34.1,59.1848255617026
29201,Scott County,Missouri,34.1,71.1474289918285
31001,Adams County,Nebraska,34.1,84.9222880948566
35045,San Juan County,New Mexico,34.1,50.977716770370094
39143,Sandusky County,Ohio,34.1,79.24646835099159
39175,Wyandot County,Ohio,34.1,49.2146118721461
42129,Westmoreland County,Pennsylvania,34.1,89.3532733891046
47051,Franklin County,Tennessee,34.1,37.490064057605096
47157,Shelby County,Tennessee,34.1,86.34828511934471
50011,Franklin County,Vermont,34.1,53.3295959636407
51029,Buckingham County,Virginia,34.1,7.5546837850688995
55007,Bayfield County,Wisconsin,34.1,46.9297163995068
04023,Santa Cruz County,Arizona,34.2,65.0863244456565
19185,Wayne County,Iowa,34.2,35.6010466369093
20015,Butler County,Kansas,34.2,64.1941228851291
20085,Jackson County,Kansas,34.2,48.7681378476421
22063,Livingston Parish,Louisiana,34.2,62.3072489844112
28105,Oktibbeha County,Mississippi,34.2,73.4494477485132
29095,Jackson County,Missouri,34.2,91.14993781406689
30085,Roosevelt County,Montana,34.2,28.8864183805818
31065,Furnas County,Nebraska,34.2,28.1492666091458
31067,Gage County,Nebraska,34.2,58.9706966457796
33007,Coos County,New Hampshire,34.2,64.3309453754637
36089,St. Lawrence County,New York,34.2,47.5296069305562
38053,Mckenzie County,North Dakota,34.2,29.699401523395004
38099,Walsh County,North Dakota,34.2,67.9636466912809
39021,Champaign County,Ohio,34.2,57.26093919512319
39035,Cuyahoga County,Ohio,34.2,98.032205449484
45015,Berkeley County,South Carolina,34.2,67.9749935830785
51185,Tazewell County,Virginia,34.2,62.9053402260753
53067,Thurston County,Washington,34.2,79.6243465753936
53077,Yakima County,Washington,34.2,77.88164906048421
13021,Bibb County,Georgia,34.3,73.9618420550888
18113,Noble County,Indiana,34.3,67.31146090144759
19031,Cedar County,Iowa,34.3,65.09051607673601
19111,Lee County,Iowa,34.3,70.7495157204589
20149,Pottawatomie County,Kansas,34.3,45.7590342433328
31023,Butler County,Nebraska,34.3,46.038953279961795
31127,Nemaha County,Nebraska,34.3,58.213175007068095
31169,Thayer County,Nebraska,34.3,No Data
36113,Warren County,New York,34.3,97.6269072211996
39045,Fairfield County,Ohio,34.3,85.5261419195701
40125,Pottawatomie County,Oklahoma,34.3,51.6065365611284
04017,Navajo County,Arizona,34.4,59.9107920949802
13047,Catoosa County,Georgia,34.4,80.8315652993871
16027,Canyon County,Idaho,34.4,77.19261807403561
19113,Linn County,Iowa,34.4,92.20838996261381
24009,Calvert County,Maryland,34.4,81.8296455169589
35015,Eddy County,New Mexico,34.4,69.4530924029913
40145,Wagoner County,Oklahoma,34.4,40.605821118534
46031,Corson County,South Dakota,34.4,2.7165556125064003
51089,Henry County,Virginia,34.4,26.3778754808825
13151,Henry County,Georgia,34.5,69.5170992721593
19085,Harrison County,Iowa,34.5,45.6178850637773
21083,Graves County,Kentucky,34.5,31.845343665584302
28081,Lee County,Mississippi,34.5,51.8459858656396
32019,Lyon County,Nevada,34.5,65.2941672997383
38071,Ramsey County,North Dakota,34.5,79.97414907367511
39031,Coshocton County,Ohio,34.5,43.1060854364689
47163,Sullivan County,Tennessee,34.5,56.9254503265618
54089,Summers County,West Virginia,34.5,50.9239903001923
12079,Madison County,Florida,34.6,46.499332146037396
13195,Madison County,Georgia,34.6,6.1553784860558
16077,Power County,Idaho,34.6,71.26174155877129
18075,Jay County,Indiana,34.6,49.1942572516847
20113,Mcpherson County,Kansas,34.6,79.91926678357541
21173,Montgomery County,Kentucky,34.6,42.3383367717152
22005,Ascension Parish,Louisiana,34.6,68.5565217391304
22033,East Baton Rouge Parish,Louisiana,34.6,96.93069545362
26057,Gratiot County,Michigan,34.6,70.6616220875937
27009,Benton County,Minnesota,34.6,67.8556755842335
37067,Forsyth County,North Carolina,34.6,78.0245171070859
40027,Cleveland County,Oklahoma,34.6,81.9874935708292
49057,Weber County,Utah,34.6,85.0062732864775
51001,Accomack County,Virginia,34.6,35.4712237751773
53069,Wahkiakum County,Washington,34.6,0
20139,Osage County,Kansas,34.7,62.603069897247195
21093,Hardin County,Kentucky,34.7,78.5288432006648
21101,Henderson County,Kentucky,34.7,70.9039358828388
26157,Tuscola County,Michigan,34.7,49.1270183598072
28033,Desoto County,Mississippi,34.7,62.598616402430494
28137,Tate County,Mississippi,34.7,42.2035347776511
29097,Jasper County,Missouri,34.7,73.0688084978128
31013,Box Butte County,Nebraska,34.7,76.6371518170079
31047,Dawson County,Nebraska,34.7,83.4390941893741
31145,Red Willow County,Nebraska,34.7,79.2188376004485
35005,Chaves County,New Mexico,34.7,70.4068634221956
40147,Washington County,Oklahoma,34.7,68.92574587741869
51105,Lee County,Virginia,34.7,36.7203355432282
01101,Montgomery County,Alabama,34.8,69.2951422556496
06029,Kern County,California,34.8,85.906833766848
06107,Tulare County,California,34.8,73.8381837896334
13063,Clayton County,Georgia,34.8,74.6020598464356
17143,Peoria County,Illinois,34.8,79.3317934334268
18093,Lawrence County,Indiana,34.8,78.4763724422919
19055,Delaware County,Iowa,34.8,61.9910795974382
19083,Hardin County,Iowa,34.8,84.81455148714299
23011,Kennebec County,Maine,34.8,63.2374112356643
26123,Newaygo County,Michigan,34.8,78.8206810996839
27003,Anoka County,Minnesota,34.8,94.5909032199556
28043,Grenada County,Mississippi,34.8,63.7801100374497
29069,Dunklin County,Missouri,34.8,67.9312661315985
39147,Seneca County,Ohio,34.8,72.4836114692477
40079,Le Flore County,Oklahoma,34.8,31.3241496810655
40115,Ottawa County,Oklahoma,34.8,55.8461284464256
49007,Carbon County,Utah,34.8,58.539094650205804
54011,Cabell County,West Virginia,34.8,72.6009538950715
08089,Otero County,Colorado,34.9,68.24505082932049
16005,Bannock County,Idaho,34.9,76.0348433657404
19019,Buchanan County,Iowa,34.9,65.8254315584731
39081,Jefferson County,Ohio,34.9,67.4217229382826
39095,Lucas County,Ohio,34.9,95.6227871053309
45033,Dillon County,South Carolina,34.9,31.673264527074803
48373,Polk County,Texas,34.9,29.2340841529837
48439,Tarrant County,Texas,34.9,94.6455577455179
05033,Crawford County,Arkansas,35,64.5635507957361
06047,Merced County,California,35,81.0694803024161
21109,Jackson County,Kentucky,35,67.0860671555384
23019,Penobscot County,Maine,35,59.552296664235605
24015,Cecil County,Maryland,35,79.04748132080019
26067,Ionia County,Michigan,35,71.3535117657625
28073,Lamar County,Mississippi,35,61.8074803027
31051,Dixon County,Nebraska,35,17.231537638244703
31151,Saline County,Nebraska,35,72.36915757066889
36017,Chenango County,New York,35,56.3426514188903
36019,Clinton County,New York,35,67.4135490900893
54099,Wayne County,West Virginia,35,27.4613924375353
55079,Milwaukee County,Wisconsin,35,98.44734744100249
12107,Putnam County,Florida,35.1,52.6670394566359
19069,Franklin County,Iowa,35.1,73.63010280467111
20027,Clay County,Kansas,35.1,56.264629789330996
21231,Wayne County,Kentucky,35.1,30.8514446433137
24037,St. Mary&#39;s County,Maryland,35.1,77.6255306432759
29101,Johnson County,Missouri,35.1,57.036269046340706
31185,York County,Nebraska,35.1,71.0796460176991
47177,Warren County,Tennessee,35.1,48.9610040778453
12023,Columbia County,Florida,35.2,67.1827025165715
26025,Calhoun County,Michigan,35.2,83.4837316655498
28095,Monroe County,Mississippi,35.2,21.5652428320655
31133,Pawnee County,Nebraska,35.2,1.5330188679245
31161,Sheridan County,Nebraska,35.2,34.8937000195046
45023,Chester County,South Carolina,35.2,48.2845110546851
45027,Clarendon County,South Carolina,35.2,44.766247110197796
17089,Kane County,Illinois,35.3,92.4206519761017
21071,Floyd County,Kentucky,35.3,26.005787101441204
26151,Sanilac County,Michigan,35.3,41.9295264829726
28001,Adams County,Mississippi,35.3,52.4646218430496
31157,Scotts Bluff County,Nebraska,35.3,83.3388759561024
38097,Traill County,North Dakota,35.3,56.50869075903459
12121,Suwannee County,Florida,35.4,37.6316879054147
22097,St. Landry Parish,Louisiana,35.4,48.400775381633096
24019,Dorchester County,Maryland,35.4,69.3430881313209
24033,Prince George&#39;s County,Maryland,35.4,97.3242376713837
26117,Montcalm County,Michigan,35.4,55.9236797069685
39033,Crawford County,Ohio,35.4,82.56038072575849
39109,Miami County,Ohio,35.4,88.6167650357622
42077,Lehigh County,Pennsylvania,35.4,85.3611065872484
49045,Tooele County,Utah,35.4,80.8357864040276
53027,Grays Harbor County,Washington,35.4,63.337564122904396
19121,Madison County,Iowa,35.5,45.516074450084595
22019,Calcasieu Parish,Louisiana,35.5,77.8969947182693
26087,Lapeer County,Michigan,35.5,67.9662374885747
35009,Curry County,New Mexico,35.5,73.07041090233331
39039,Defiance County,Ohio,35.5,66.8756203311916
51167,Russell County,Virginia,35.5,47.8685853923432
51550,Chesapeake City,Virginia,35.5,90.61189470054771
04021,Pinal County,Arizona,35.6,63.9795515256405
05093,Mississippi County,Arkansas,35.6,65.0313383310802
12105,Polk County,Florida,35.6,71.8121332991286
19153,Polk County,Iowa,35.6,89.451280561981
30003,Big Horn County,Montana,35.6,52.4382810118866
30005,Blaine County,Montana,35.6,38.8841567291312
39101,Marion County,Ohio,35.6,83.1255068161998
39129,Pickaway County,Ohio,35.6,70.5239242214592
42007,Beaver County,Pennsylvania,35.6,81.5759593377523
42097,Northumberland County,Pennsylvania,35.6,58.4492672973474
01025,Clarke County,Alabama,35.7,52.98652921557589
01071,Jackson County,Alabama,35.7,37.836398562163595
05069,Jefferson County,Arkansas,35.7,63.135593220339004
13213,Murray County,Georgia,35.7,68.0834563330248
21025,Breathitt County,Kentucky,35.7,21.8034698935705
30083,Richland County,Montana,35.7,54.5209294230267
30095,Stillwater County,Montana,35.7,37.163896016958596
37035,Catawba County,North Carolina,35.7,59.773364049561096
41047,Marion County,Oregon,35.7,89.6033765032377
45043,Georgetown County,South Carolina,35.7,69.8094757428553
45047,Greenwood County,South Carolina,35.7,74.9462877247624
51730,Petersburg City,Virginia,35.7,93.6636977703389
01009,Blount County,Alabama,35.8,41.3535360367978
12075,Levy County,Florida,35.8,54.528719561924696
18059,Hancock County,Indiana,35.8,63.940380761522995
19013,Black Hawk County,Iowa,35.8,88.8176355761606
19139,Muscatine County,Iowa,35.8,76.4750780617555
20011,Bourbon County,Kansas,35.8,47.311977715877404
22105,Tangipahoa Parish,Louisiana,35.8,65.4881080228602
28149,Warren County,Mississippi,35.8,46.0757568981709
31111,Lincoln County,Nebraska,35.8,85.0328757642173
37147,Pitt County,North Carolina,35.8,78.4778228767115
41009,Columbia County,Oregon,35.8,60.944303941889
47069,Hardeman County,Tennessee,35.8,16.2673788390543
51143,Pittsylvania County,Virginia,35.8,34.9531412703922
54003,Berkeley County,West Virginia,35.8,53.5543431960418
18035,Delaware County,Indiana,35.9,76.4108200852524
27043,Faribault County,Minnesota,35.9,51.950290927375896
39131,Pike County,Ohio,35.9,28.8393384524513
45091,York County,South Carolina,35.9,71.8954943457762
48321,Matagorda County,Texas,35.9,69.8634671079851
54061,Monongalia County,West Virginia,35.9,74.7453270586456
55101,Racine County,Wisconsin,35.9,91.0755738973433
55117,Sheboygan County,Wisconsin,35.9,84.7967534778115
22045,Iberia Parish,Louisiana,36,68.6710806675342
31153,Sarpy County,Nebraska,36,92.20058340853289
38075,Renville County,North Dakota,36,36.7659947414549
39173,Wood County,Ohio,36,67.61992619926201
51173,Smyth County,Virginia,36,91.7953020134228
54043,Lincoln County,West Virginia,36,5.1165518252456
17119,Madison County,Illinois,36.1,86.6786529701834
18005,Bartholomew County,Indiana,36.1,69.9615609186454
21157,Marshall County,Kentucky,36.1,52.796992956189406
24510,Baltimore City,Maryland,36.1,98.811694564527
31141,Platte County,Nebraska,36.1,82.458595754607
37001,Alamance County,North Carolina,36.1,81.635212787679
38089,Stark County,North Dakota,36.1,62.0787017773287
39161,Van Wert County,Ohio,36.1,59.6833846047492
45003,Aiken County,South Carolina,36.1,71.75311596606801
49047,Uintah County,Utah,36.1,67.8551375631668
54055,Mercer County,West Virginia,36.1,62.99443550549741
54103,Wetzel County,West Virginia,36.1,59.7077967040576
01021,Chilton County,Alabama,36.2,32.7897987292842
05107,Phillips County,Arkansas,36.2,63.3510381458233
18089,Lake County,Indiana,36.2,93.8243432925607
21237,Wolfe County,Kentucky,36.2,31.4385857970131
22057,Lafourche Parish,Louisiana,36.2,67.23658989103811
29121,Macon County,Missouri,36.2,57.4133736603327
38105,Williams County,North Dakota,36.2,79.5628815628816
39071,Highland County,Ohio,36.2,42.9184846596025
39157,Tuscarawas County,Ohio,36.2,71.9813859730011
46121,Todd County,South Dakota,36.2,54.254748363558306
51041,Chesterfield County,Virginia,36.2,79.8344799587434
55135,Waupaca County,Wisconsin,36.2,74.6101289276615
01045,Dale County,Alabama,36.3,24.9442484693671
19077,Guthrie County,Iowa,36.3,49.4116539583922
19181,Warren County,Iowa,36.3,76.45172986279411
37057,Davidson County,North Carolina,36.3,59.1067305984727
39163,Vinton County,Ohio,36.3,29.90625
39169,Wayne County,Ohio,36.3,67.5535100176228
40047,Garfield County,Oklahoma,36.3,69.0465582535086
51149,Prince George County,Virginia,36.3,30.283654963961897
04001,Apache County,Arizona,36.4,17.5247269808091
12007,Bradford County,Florida,36.4,47.2918065222768
21115,Johnson County,Kentucky,36.4,60.462962962963
26059,Hillsdale County,Michigan,36.4,53.239627508416
41043,Linn County,Oregon,36.4,80.7386672887023
47077,Henderson County,Tennessee,36.4,35.748150276560594
55078,Menominee County,Wisconsin,36.4,10.9048178613396
01097,Mobile County,Alabama,36.5,63.9041100844003
35025,Lea County,New Mexico,36.5,78.3063595460345
39003,Allen County,Ohio,36.5,85.2836428389723
39099,Mahoning County,Ohio,36.5,89.11483986107591
45007,Anderson County,South Carolina,36.5,64.23978244435939
45085,Sumter County,South Carolina,36.5,74.2241085300693
51195,Wise County,Virginia,36.5,72.3277055078882
01125,Tuscaloosa County,Alabama,36.6,74.6203245300305
20035,Cowley County,Kansas,36.6,71.866045326927
27065,Kanabec County,Minnesota,36.6,44.217814371257504
39093,Lorain County,Ohio,36.6,94.015286103194
12133,Washington County,Florida,36.7,61.316059720357096
24001,Allegany County,Maryland,36.7,68.7751446274924
31025,Cass County,Nebraska,36.7,59.8992405444018
39139,Richland County,Ohio,36.7,76.5960171607863
08087,Morgan County,Colorado,36.8,76.03654975782351
22101,St. Mary Parish,Louisiana,36.8,85.1009998785573
27147,Steele County,Minnesota,36.8,66.8742982409239
28007,Attala County,Mississippi,36.8,35.1221420984963
29195,Saline County,Missouri,36.8,65.649509278704
20055,Finney County,Kansas,36.9,77.9906420587471
20057,Ford County,Kansas,36.9,82.78064572578529
26091,Lenawee County,Michigan,36.9,74.19309415326431
27105,Nobles County,Minnesota,36.9,67.2005383580081
39145,Scioto County,Ohio,36.9,75.1689006593882
42111,Somerset County,Pennsylvania,36.9,65.4642582525058
45059,Laurens County,South Carolina,36.9,52.3371681546958
47125,Montgomery County,Tennessee,36.9,65.5289931794119
13175,Laurens County,Georgia,37,52.263465805931
18141,St. Joseph County,Indiana,37,82.7413232104121
24045,Wicomico County,Maryland,37,70.2523458315635
28147,Walthall County,Mississippi,37,21.4347450302506
39023,Clark County,Ohio,37,85.80672200939699
47053,Gibson County,Tennessee,37,59.6482182870967
48039,Brazoria County,Texas,37,77.9926941572073
02180,Nome Census Area,Alaska,37.1,46.506072068485
05027,Columbia County,Arkansas,37.1,52.0415771238104
24039,Somerset County,Maryland,37.1,9.7684809098294
26073,Isabella County,Michigan,37.1,73.2273193154642
26075,Jackson County,Michigan,37.1,75.003429654665
26145,Saginaw County,Michigan,37.1,67.7189623614062
26163,Wayne County,Michigan,37.1,95.53396845716429
28087,Lowndes County,Mississippi,37.1,62.952835476146
45075,Orangeburg County,South Carolina,37.1,50.044524654785505
54051,Marshall County,West Virginia,37.1,49.6878166781079
05019,Clark County,Arkansas,37.2,45.0993192203674
19133,Monona County,Iowa,37.2,57.9133813278482
35031,Mckinley County,New Mexico,37.2,41.1086115607254
39117,Morrow County,Ohio,37.2,26.766809728183098
39119,Muskingum County,Ohio,37.2,66.3950931605138
40131,Rogers County,Oklahoma,37.2,59.826753464930704
45035,Dorchester County,South Carolina,37.2,62.1709793240064
54079,Putnam County,West Virginia,37.2,59.371518105849596
21043,Carter County,Kentucky,37.3,29.7555113230931
21177,Muhlenberg County,Kentucky,37.3,51.290093119503396
26049,Genesee County,Michigan,37.3,85.8694126943879
28047,Harrison County,Mississippi,37.3,69.7034334990245
38101,Ward County,North Dakota,37.3,75.47876828902011
40051,Grady County,Oklahoma,37.3,46.7871156127384
12039,Gadsden County,Florida,37.4,53.710126408981
20173,Sedgwick County,Kansas,37.4,82.1829469440117
22079,Rapides Parish,Louisiana,37.4,72.0387931365989
31015,Boyd County,Nebraska,37.4,1.9337016574586
40039,Custer County,Oklahoma,37.4,84.1510889769579
45049,Hampton County,South Carolina,37.4,45.407036258822295
46007,Bennett County,South Dakota,37.4,2.01123927832
47073,Hawkins County,Tennessee,37.4,39.3981065213942
48409,San Patricio County,Texas,37.4,66.1450076358083
12123,Taylor County,Florida,37.5,64.01633327216
19105,Jones County,Iowa,37.5,67.8339629952533
19193,Woodbury County,Iowa,37.5,90.9166422820249
20121,Miami County,Kansas,37.5,69.9540814834313
30035,Glacier County,Montana,37.5,74.8657279721295
36049,Lewis County,New York,37.5,45.3351892257919
47149,Rutherford County,Tennessee,37.5,58.5379781308751
48355,Nueces County,Texas,37.5,92.93557356347219
54035,Jackson County,West Virginia,37.5,49.6347738476485
04027,Yuma County,Arizona,37.6,80.7618169422359
21193,Perry County,Kentucky,37.6,42.036315105538606
24043,Washington County,Maryland,37.6,80.9236934811415
54039,Kanawha County,West Virginia,37.6,72.53533984342579
12063,Jackson County,Florida,37.7,26.809526828546698
18003,Allen County,Indiana,37.7,88.1526166939104
20177,Shawnee County,Kansas,37.7,87.5282965082807
31053,Dodge County,Nebraska,37.7,85.0270401162321
35006,Cibola County,New Mexico,37.7,53.087737376711296
39087,Lawrence County,Ohio,37.7,57.3265796703297
48021,Bastrop County,Texas,37.7,47.3852040816327
54107,Wood County,West Virginia,37.7,74.8517130112935
01091,Marengo County,Alabama,37.8,47.5702530662941
01095,Marshall County,Alabama,37.8,52.81522763594641
18095,Madison County,Indiana,37.8,70.09044870858921
22009,Avoyelles Parish,Louisiana,37.8,34.5753659335399
39043,Erie County,Ohio,37.8,85.691994393166
47113,Madison County,Tennessee,37.8,77.4404743834937
54053,Mason County,West Virginia,37.8,28.6213805838212
26121,Muskegon County,Michigan,37.9,87.8918691418691
53025,Grant County,Washington,37.9,69.8374746527042
19015,Boone County,Iowa,38.1,76.65356541268949
28099,Neshoba County,Mississippi,38.1,50.4795956956716
51650,Hampton City,Virginia,38.1,90.2783853938811
06019,Fresno County,California,38.2,84.3460691178541
21089,Greenup County,Kentucky,38.2,80.015015850064
31089,Holt County,Nebraska,38.2,63.70099733386
39047,Fayette County,Ohio,38.2,64.44336983178471
53015,Cowlitz County,Washington,38.2,67.187753996207
54049,Marion County,West Virginia,38.2,51.465172137710205
19127,Marshall County,Iowa,38.3,80.9549931429996
20209,Wyandotte County,Kansas,38.3,92.7158852551035
48061,Cameron County,Texas,38.3,66.98185583955039
55027,Dodge County,Wisconsin,38.3,74.5167569018748
05031,Craighead County,Arkansas,38.4,60.196348140356605
48005,Angelina County,Texas,38.5,62.2512876902598
51067,Franklin County,Virginia,38.5,45.540319767975504
19155,Pottawattamie County,Iowa,38.6,81.4801370813627
20111,Lyon County,Kansas,38.6,74.5361881972715
21133,Letcher County,Kentucky,38.6,69.6073881566735
27161,Waseca County,Minnesota,38.6,82.8131590046394
28049,Hinds County,Mississippi,38.7,76.62574316551189
39053,Gallia County,Ohio,38.7,48.381245722108105
51700,Newport News City,Virginia,38.7,99.5897920503418
54081,Raleigh County,West Virginia,38.7,62.878899599147395
01069,Houston County,Alabama,38.8,75.1329266245033
31035,Clay County,Nebraska,38.8,39.891874180865
20125,Montgomery County,Kansas,38.9,75.7606555294417
22017,Caddo Parish,Louisiana,38.9,84.91599677104709
39011,Auglaize County,Ohio,38.9,78.5575804575417
39079,Jackson County,Ohio,38.9,51.679784399595796
47071,Hardin County,Tennessee,38.9,43.7702657373933
54005,Boone County,West Virginia,38.9,1.4856252006053001
20155,Reno County,Kansas,39.2,66.4237939836505
23003,Aroostook County,Maine,39.2,51.0185530139334
28083,Leflore County,Mississippi,39.2,58.63650799251911
48245,Jefferson County,Texas,39.2,64.8285164076936
01007,Bibb County,Alabama,39.3,18.2119947965729
31079,Hall County,Nebraska,39.3,88.5936878925193
12051,Hendry County,Florida,39.4,56.914611676216
51117,Mecklenburg County,Virginia,39.4,55.714238596259804
20013,Brown County,Kansas,39.5,60.1283129995793
21195,Pike County,Kentucky,39.5,40.292147471407404
31043,Dakota County,Nebraska,39.6,87.33666944676119
36075,Oswego County,New York,39.6,61.9817060199957
39007,Ashtabula County,Ohio,39.6,70.6509930924222
46137,Ziebach County,South Dakota,39.6,54.620803978450105
10001,Kent County,Delaware,39.7,64.07553436604691
48361,Orange County,Texas,39.8,51.7132817658711
54077,Preston County,West Virginia,39.8,39.493219546411
28027,Coahoma County,Mississippi,39.9,48.2935951379149
40081,Lincoln County,Oklahoma,39.9,51.3300257038675
39141,Ross County,Ohio,40,66.4599898823499
28075,Lauderdale County,Mississippi,40.2,54.920256494574105
31131,Otoe County,Nebraska,40.2,71.279537456008
40101,Muskogee County,Oklahoma,40.2,67.9660531512383
54045,Logan County,West Virginia,40.2,32.6772499769706
28011,Bolivar County,Mississippi,40.4,41.1005325157334
47011,Bradley County,Tennessee,40.5,79.78364941999631
47111,Macon County,Tennessee,40.8,48.619923857868
22109,Terrebonne Parish,Louisiana,40.9,89.0874247125388
38061,Mountrail County,North Dakota,40.9,74.19716586808029
40031,Comanche County,Oklahoma,40.9,70.2051599587203
45089,Williamsburg County,South Carolina,40.9,26.9805969187133
28107,Panola County,Mississippi,41,34.1243073958082
46041,Dewey County,South Dakota,41,54.476045046764696
31147,Richardson County,Nebraska,41.1,29.030618726972403
21095,Harlan County,Kentucky,41.2,54.7314673325631
37155,Robeson County,North Carolina,41.2,42.289539174461495
24011,Caroline County,Maryland,41.3,24.1762532664524
28067,Jones County,Mississippi,41.3,49.0467834518038
46102,Oglala Lakota County,South Dakota,41.4,1.9236395552955001
31173,Thurston County,Nebraska,41.5,40.8090949357744
21019,Boyd County,Kentucky,41.6,74.0660160377945
36033,Franklin County,New York,41.6,57.28104300283881
22001,Acadia Parish,Louisiana,41.7,52.485410587744894
28035,Forrest County,Mississippi,41.9,75.33713759308071
01047,Dallas County,Alabama,42,56.466122406531106
19197,Wright County,Iowa,42,84.0299775940663
12059,Holmes County,Florida,42.6,19.198086806085602
28151,Washington County,Mississippi,42.6,67.7774809670095
28113,Pike County,Mississippi,42.8,56.81232020632871
24017,Charles County,Maryland,43.1,72.1991153363702
54059,Mingo County,West Virginia,43.5,42.799558723693096
28133,Sunflower County,Mississippi,43.7,21.165915829194102
38079,Rolette County,North Dakota,44.3,65.6437187166653
48215,Hidalgo County,Texas,45.4,62.8055733875682
US Diabetes Surveillance System; www.cdc.gov/diabetes/data; Division of Diabetes Translation - Centers for Disease Control and Prevention.
